full_text,precinct,shape_area,shape_len,ward,TOTPOP,NH_WHITE,NH_BLACK,NH_AMIN,NH_ASIAN,NH_NHPI,NH_OTHER,NH_2MORE,HISP,H_WHITE,H_BLACK,H_AMIN,H_ASIAN,H_NHPI,H_OTHER,H_2MORE,VAP,HVAP,WVAP,BVAP,AMINVAP,ASIANVAP,NHPIVAP,OTHERVAP,2MOREVAP,TOTHH,LESS_10K,10K_15K,15K_20K,20K_25K,25K_30K,30K_35K,35K_40K,40K_45K,45K_50K,50K_60K,60K_75K,75K_100K,100K_125K,125K_150K,150K_200K,200K_MORE,JOINID,TOTV_19,JOYCE_19,VALLAS_19,WILSON_19,PRECK_19,DALEY_19,MCCART_19,CHICO_19,MEND_19,ENYIA_19,FORD_19,SALGRIF_19,LHGTFT_19,FIORETTI_1,KOZLAR_19,TOTV_RO15,RO_E15,RO_G15,TOTV_G15,EMAN_G15,WILS_G15,FIORET_G15,GARCIA_G15,WALLS_G15,TOTPOP19,NH_WHITE19,NH_BLACK19,NH_AMIN19,NH_ASIAN19,NH_NHPI19,NH_OTHER19,NH_2MORE19,HISP19,H_WHITE19,H_BLACK19,H_AMIN19,H_ASIAN19,H_NHPI19,H_OTHER19,H_2MORE19,Ward_Prec,MAY19LL,MAY19TP,COUNTY,HVAP_pct,WVAP_pct,BVAP_pct,AMINVAP_pct,ASIANVAP_pct,NHPIVAP_pct,OTHERVAP_pct,2MOREVAP_pct,LESS_10K_pct,10K_15K_pct,15K_20K_pct,20K_25K_pct,25K_30K_pct,30K_35K_pct,35K_40K_pct,40K_45K_pct,45K_50K_pct,50K_60K_pct,60K_75K_pct,75K_100K_pct,100K_125K_pct,125K_150K_pct,150K_200K_pct,200K_MORE_pct,GARCIA_G15_pct,EMAN_G15_pct
35030,30,2289074.341,6978.182885,35,2609.999954,324.9999957,106.9999986,10.00000004,560.9999889,0.999999875,23.00000004,58.9999992,1523.999972,710.999985,14.99999979,12,2,0,732.9999876,50.99999923,1904.999967,1043.999981,275.9999964,62.999999,5.000000053,451.9999911,0.999999875,14.00000002,49.99999929,728.5367272,76.88911496,33.75012312,26.7145635,67.51430967,28.9937347,35.63232066,42.81796955,58.84831922,53.97793906,64.79683938,49.25423417,82.35248433,44.5286711,21.5384111,28.11029121,12.81740149,C35030,244,15,9,7,24,40,7,14,60,21,2,1,41,1,0,273,124,149,250,123,6,24,94,3,2610,532.7184835,262.1097303,0,587.1451954,0,0,26.46642839,1201.560162,785.7980716,16.77437371,4.206077348,0,0,349.0967776,45.68486207,35-30,146,46,Cook,0.548031496,0.14488189,0.033070866,0.002624672,0.237270341,0.000524934,0.007349082,0.026246719,0.105539106,0.046325905,0.036668794,0.092671113,0.039797218,0.048909436,0.058772561,0.08077605,0.074090896,0.088941075,0.067607071,0.113038206,0.061120695,0.029563933,0.03858459,0.01759335,0.376,0.492
38027,27,6266974.314,12440.44916,38,1488.993799,1094.995961,4.000000023,2,15.99995021,0,0,14.9998667,356.9980217,190.9988862,8.999983436,1,1.999983394,7.999933574,105.9995676,39.9996675,1182.995328,247.998736,905.9967088,2.000000023,2,14.99995017,0,0,9.999933217,599.6512824,18.72427897,33.7416351,26.35435254,28.32920685,91.22231098,18.27947807,54.77782877,22.15511819,18.22560878,35.72322509,27.24395412,111.9147148,46.65582202,48.83306326,6.201026656,11.26965823,C38027,249,42,14,15,8,48,12,41,41,3,0,0,21,3,1,318,200,118,220,82,3,13,117,5,1491,1041.766553,11.00830189,0,54.76134506,0,0,21.82426397,361.6395358,316.9781514,0,0,0,0,44.66138442,0,38-27,194,36,Cook,0.209636277,0.765849777,0.001690624,0.001690624,0.012679636,0,0,0.008453062,0.03122528,0.056268762,0.043949464,0.047242802,0.1521256,0.030483514,0.091349473,0.03694667,0.030393679,0.059573332,0.045432996,0.186632995,0.077804923,0.081435769,0.010341055,0.018793687,0.531818182,0.372727273
34022,22,2639971.192,7282.176912,34,794.0000086,2,783.0000076,0,1,0,1,4,3.000001007,2.88E-07,3.000000575,1.44E-07,0,0,0,0,628.0000054,2.000000432,2,621.000005,0,1,0,1,1,294.8974503,41.33304082,33.694591,26.32630829,3.045561609,4.298173529,9.136676082,9.136675178,16.25628786,11.46383243,21.76408604,28.8376532,24.02370255,50.73682238,14.84403928,2.40E-08,2.40E-08,C34022,276,9,7,74,75,26,3,6,9,25,4,0,35,1,0,290,194,96,199,135,7,12,44,1,794,0,769.0251929,0,0,0,0,0,24.97480714,14.55882353,10.41598361,0,0,0,0,0,34-22,193,98,Cook,0.003184714,0.003184713,0.988853503,0,0.001592357,0,0.001592357,0.001592357,0.140160726,0.114258672,0.089272757,0.010327528,0.014575146,0.030982554,0.030982551,0.055125224,0.038873963,0.073802218,0.097788751,0.081464599,0.172049037,0.050336275,8.13E-11,8.13E-11,0.221105528,0.67839196
37011,11,2463707.259,6798.01608,37,1149.999985,11.99999979,1106.999986,0,0,0,6,11.99999979,12.99999958,0,4.999999796,0,0,0,7.000000002,0.999999787,806.9999885,5.999999794,11.99999979,780.9999889,0,0,0,4,4,368.2507201,48.14846451,33.63453227,38.06500619,38.73462965,26.28020368,15.86912945,28.11719012,10.04714761,33.21741825,24.06319373,18.5943223,3.31E-06,32.25329097,14.79435434,4.901046543,1.530787227,C37011,136,2,1,50,34,2,4,1,4,7,9,1,20,0,0,173,115,58,319,184,31,8,92,4,1150,18.56367154,1110.084613,0,0,0,0,0,21.35171569,0,0,0,0,0,21.35171569,0,37-11,94,39,Cook,0.007434944,0.014869888,0.967781908,0,0,0,0.00495663,0.00495663,0.130749139,0.091335958,0.103367092,0.105185482,0.071364976,0.043093275,0.076353388,0.027283443,0.090203268,0.065344594,0.050493648,8.98E-09,0.08758514,0.040174679,0.013308994,0.004156916,0.288401254,0.576802508
15001,1,3653069.914,9795.77995,15,3026,102,29,2,20,1,6,4,2862,1095,35,29,4,0,1610,89,1944,1815,86,22,0,15,1,3,2,497.2732377,56.11112844,33.6235581,71.25121676,49.33990275,52.06334599,27.54102351,33.11693409,51.27256511,35.80878514,15.28324208,49.79643759,19.43285003,0.901453996,0.634624537,1.096169551,0,C15001,258,19,8,6,9,44,8,75,57,17,0,0,10,1,1,337,57,280,102,57,6,7,30,2,3026,114.911773,32.38161265,0,64.96476397,0,0,45.44874466,2768.293106,1284.210395,16.06355715,148.0220679,0,0,1285.609523,34.38756255,15-1,218,61,Cook,0.933641975,0.044238683,0.011316872,0,0.007716049,0.000514403,0.00154321,0.001028807,0.11283762,0.067615861,0.143283835,0.099220909,0.104697663,0.055384086,0.066597057,0.103107429,0.07201028,0.030734093,0.100138986,0.039078817,0.001812794,0.001276209,0.002204361,0,0.294117647,0.558823529
29042,42,1562170.978,5454.947516,29,1592,12,1538,9,0,0,2,18,13,2,11,0,0,0,0,0,1091,10,10,1052,7,0,0,2,10,391.1978934,58.43674517,33.62085148,44.01046449,26.77522604,20.13938967,40.19741014,20.96157682,19.15493923,16.50767376,8.25559536,20.03715561,37.86395562,27.12869866,12.83559643,5.272614626,2.71E-07,C29042,247,2,4,103,44,21,4,2,5,11,14,0,33,0,0,283,171,112,196,99,11,17,66,3,1592,4.705506784,1524.515406,0.122905028,0.509177973,0.175578611,0,0.140462889,61.83096255,8.37181353,0,0,0,0,52.21254088,1.24660814,29-42,186,70,Cook,0.009165903,0.009165903,0.964252979,0.006416132,0,0,0.001833181,0.009165903,0.149378987,0.085943335,0.112501793,0.068444198,0.051481335,0.102754669,0.053583051,0.048964832,0.042197757,0.021103374,0.051219999,0.096789774,0.069347763,0.032811006,0.013478126,6.94E-10,0.336734694,0.505102041
6025,25,2222699.533,7627.816142,6,1224.000001,4,1202.000001,2,1,2,1,10,2.000000097,1,9.66E-08,0,0,0,0,1,859.0000012,2.000000097,4,841.0000011,2,1,1,1,7,255.5435083,44.13313404,33.59766909,26.88492125,15.91368612,4.417070173,27.21497879,20.64775383,6.525436231,11.31255841,13.97841417,18.53920864,25.80653827,0,6.572139295,0,0,C06025,115,4,2,55,25,9,0,2,2,7,2,0,7,0,0,174,95,79,143,44,23,2,65,9,1224,0,1215.289372,1.418624161,0,0,0,0,7.292003882,4.77852349,0,0,0,0,0,2.513480392,25-Jun,94,41,Cook,0.002328289,0.004656577,0.979045402,0.002328289,0.001164144,0.001164144,0.001164144,0.00814901,0.172703014,0.131475338,0.105206825,0.062273881,0.017285002,0.106498416,0.080799367,0.025535519,0.04426862,0.054700721,0.072548149,0.100986867,0,0.025718279,0,0,0.454545455,0.307692308
45035,35,2762373.602,7677.537327,45,1194.000053,751.0000384,23.00000083,5,139.0000067,0,4,20.00000003,252.0000068,115.9999992,7.999999612,6,2.09E-09,0,102.0000079,20.00000004,896.000046,157.0000057,596.0000326,17.00000091,4,110.0000068,0,2,10.00000003,465.8060638,7.350334846,33.55703169,10.09119268,12.57459114,18.33317595,14.94934812,19.50836989,10.14486995,17.81433179,23.4193257,60.36829783,58.3661982,60.0029542,54.5250736,45.53881197,19.26215623,C45035,401,60,55,18,36,58,30,37,29,12,2,1,56,6,1,422,257,165,368,221,24,12,103,8,1194,678.4968644,11.25561173,0,112.48488,3.410852713,0,15.72246007,372.629331,269.8624129,0,0,2.046511628,0,72.62428231,28.09612425,45-35,286,63,Cook,0.175223212,0.665178574,0.018973214,0.004464285,0.122767858,0,0.002232143,0.011160714,0.015779818,0.072040779,0.021663936,0.026995336,0.039357959,0.032093503,0.041880884,0.021779171,0.038244096,0.050276988,0.129599639,0.125301499,0.128815314,0.117055311,0.097763459,0.041352309,0.279891304,0.600543478
5029,29,3957205.996,12304.93046,5,1333.887958,30,1262.887958,2,0,0,2,22,15,1,6,0,0,0,5,3,1124.887958,14,29,1057.887958,2,0,0,2,20,733.4290693,209.5706677,33.54873054,80.69324149,59.42049815,56.79859592,32.39516102,33.70485469,18.83065236,36.99067013,51.5729644,29.44995628,19.6731048,43.82437367,8.356569,6.995996429,11.60303277,C05029,339,5,8,62,103,20,2,8,3,44,11,3,67,0,0,376,179,197,177,54,73,9,27,14,1334,26.70438728,1242.691762,0,14.15304775,0,0,44.05901387,6.391789362,0.457423581,5.934365782,0,0,0,0,0,29-May,216,146,Cook,0.012445684,0.025780345,0.940438513,0.001777955,0,0,0.001777955,0.017779548,0.28574088,0.045742297,0.110021875,0.081017375,0.077442521,0.044169453,0.045955166,0.02567481,0.050435239,0.07031759,0.040153789,0.026823459,0.059752709,0.011393834,0.00953875,0.015820252,0.152542373,0.305084746
25030,30,1452798.727,5035.225,25,1942.99993,197.9999961,26.99999929,1.999999667,12.00000028,0,1,24.99999854,1677.999936,769.9999818,10.99999951,29.99999817,0,0,826.9999589,39.99999787,1389.999952,1157.999956,185.9999968,16.00000009,1.999999667,12.00000028,0,0,15.99999895,611.129677,57.66466351,33.53707516,52.51018628,57.96699729,43.86180177,54.32970755,39.96805287,30.59389567,12.2417515,40.73362609,58.32684929,44.19386093,58.35123332,9.591273069,9.790947886,7.467754802,C25030,312,24,18,7,55,21,9,39,55,37,0,0,44,1,0,309,51,258,222,86,6,16,111,3,1943,322.2430632,48.75399659,9.542342342,53.65351525,0,0,14.32845582,1494.478627,599.5353332,6.784143904,24.88278981,0,0,810.9466147,52.32974516,25-30,213,108,Cook,0.833093522,0.133812952,0.011510792,0.001438849,0.008633094,0,0,0.011510791,0.094357492,0.054877183,0.085923149,0.094852205,0.071771677,0.088900457,0.065400281,0.050061217,0.020031348,0.066653,0.095441036,0.07231503,0.095480936,0.015694334,0.016021064,0.012219591,0.5,0.387387387
40028,28,2082414.329,6420.220438,40,1411.000094,556.0000388,265.0000279,3,71.00001286,1,1,26.00000179,488.0000129,199.0000026,5.000001095,6.000000631,0,1,246.0000072,31.00000135,1137.000083,338.0000092,497.0000373,217.0000222,1,64.00001231,1,0,19.00000178,608.5428424,61.82851753,33.48178958,5.423957442,32.03932982,19.24391556,22.80681073,39.74225108,54.96142893,33.49619829,50.92228696,53.67750051,85.13970975,45.93066295,10.73262046,26.70184491,32.4140179,C40028,383,15,12,11,99,26,3,12,22,55,2,0,118,4,2,328,147,181,200,96,10,16,75,3,1411,509.3162315,179.9477981,0,103.6039086,0,69.25577417,48.90140633,499.9748813,355.2942081,0,0,0,0,116.7878241,27.89284907,40-28,244,140,Cook,0.297273513,0.437115216,0.190853128,0.000879507,0.056288485,0.000879507,0,0.016710642,0.101600928,0.05501961,0.008913025,0.052649259,0.031622943,0.03747774,0.065307236,0.09031645,0.055043287,0.08367905,0.088206609,0.139907503,0.075476466,0.01763659,0.043878332,0.053264973,0.375,0.48
36013,13,3545700.802,8283.581301,36,1507.000009,72.00000252,67.00000078,5,7.000000057,0,1,5.000000246,1350.000005,639.0000027,24,24,1,0,627.000002,35.00000037,1035.000007,915.0000039,60.0000026,46.00000064,2,7.000000057,0,1,4.000000123,443.9882614,22.55425289,33.45815282,1.45815673,24.54680863,18.45567534,50.38438576,43.46311467,37.55176951,21.36453809,51.6404224,35.29077219,43.00000003,36.99999929,6.820213201,16.99999957,2.82E-07,C36013,124,7,3,4,16,24,3,19,34,5,1,0,8,0,0,194,49,145,294,171,11,12,97,3,1507,56.05703658,50.45133292,0,138.2740236,0,0,0,1262.217607,855.8040918,10.27712337,0,0,0,328.8679479,67.26844389,36-13,87,30,Cook,0.884057969,0.057971017,0.044444445,0.001932367,0.006763285,0,0.000966184,0.003864734,0.05079921,0.075358192,0.003284224,0.055287067,0.041567935,0.113481347,0.097892486,0.084578294,0.048119601,0.116310333,0.079485823,0.096849407,0.083335535,0.015361247,0.0382893,6.35E-10,0.329931973,0.581632653
13013,13,2199814.974,6416.02126,13,920.943239,283.9836516,6.999946812,2,2,0,0,3.999169731,621.9604709,377.9712887,6,1.999985063,0,0,222.9904819,12.99871528,659.9574195,393.9722479,257.9860292,3.999972728,0,0,0,0,3.999169731,364.8519586,37.03994765,33.44864915,11.64061567,1.17E-07,5.84E-08,33.0613782,17.26663509,5.11E-07,24.9000174,21.90021187,40.32866059,44.75801534,51.08138425,15.42864333,33.99779934,5.84E-08,C13013,265,38,12,3,12,36,14,47,77,5,0,1,16,0,0,312,139,173,176,39,9,7,120,1,921,143.444792,0,0,0,0,0,0,777.555208,336.3927681,0,30.94917012,0,0,342.5215452,67.69172458,13-13,179,25,Cook,0.596966162,0.390913143,0.006060956,0,0,0,0,0.006059739,0.101520485,0.091677318,0.031905038,3.20E-10,1.60E-10,0.090615872,0.047325044,1.40E-09,0.068246906,0.060024926,0.110534313,0.122674455,0.140005783,0.042287407,0.09318245,1.60E-10,0.681818182,0.221590909
42023,23,658957.5339,4021.675546,42,1341.000277,1033.000228,32.00000263,1,200.0000266,4,1.43E-08,22.00000241,49.00001666,44.00001494,0,1.000000014,1,0,1.000001686,2.000000014,1272.000268,45.00001459,983.000224,32.00000262,1,187.0000249,4,1.43E-08,20.00000161,768.8961203,55.06057786,33.35932948,5.458955514,9.884245183,2.10E-07,9.26648138,5.04E-06,18.36204943,16.57872931,38.52622803,55.07668363,73.89901783,66.6460101,90.34317243,110.8586281,185.5760068,C42023,345,11,19,4,25,149,23,23,26,12,0,0,46,2,4,310,280,30,195,65,8,30,91,1,1341,898.8364901,4.702738811,0,289.4316743,0,0,4.996659987,143.0324369,77.30111231,0,0.641281139,31.4227758,0,30.14021352,3.527054108,42-23,279,47,Cook,0.035377363,0.772798756,0.025157229,0.000786163,0.147012567,0.003144653,1.12E-11,0.015723268,0.071609905,0.043386003,0.007099731,0.012855111,2.72E-10,0.012051669,6.56E-09,0.023881054,0.021561728,0.050105895,0.071630851,0.096110535,0.086677522,0.117497241,0.144178941,0.241353808,0.466666667,0.333333333
28036,36,1925659.444,5510.830223,28,580.9999963,2,565.9999963,0,0,0,0,6,6.999999986,0,4.999999997,0,0,0,0,1.999999989,396.9999972,2.999999995,2,386.9999972,0,0,0,0,5,196.7004481,41.52565063,33.32979652,2.185561952,22.40199479,6.010292453,1.31E-06,10.92780216,9.835022262,7.649461522,15.84531337,18.57726384,6.5566823,4.917511973,1.639170258,10.92780212,4.371120689,C28036,101,2,2,37,18,6,0,3,2,13,3,0,14,0,0,142,81,61,302,140,7,37,116,2,581,0,562.1567568,0,8.374774775,0,0,0,10.46846847,2.093693694,0,0,0,0,8.374774775,0,28-36,78,32,Cook,0.007556675,0.005037783,0.974811083,0,0,0,0,0.012594459,0.211111113,0.169444436,0.011111118,0.113888885,0.030555561,6.66E-09,0.055555553,0.049999999,0.038888887,0.080555553,0.094444441,0.033333337,0.025000004,0.008333333,0.055555553,0.02222222,0.38410596,0.463576159
9032,32,1769288.702,5321.810092,9,978.000034,1,951.0000336,1.72E-07,0,0,2.86E-07,9.000002118,16.99999781,0,11.9999986,0,0,0,0,4.999999212,755.0000362,11.99999875,1,740.000036,0,0,0,9.53E-08,2.000001412,233.0853807,37.48151077,33.32564751,9.862184907,12.34022187,11.8008009,7.001872919,17.26298499,8.493945776,12.69271459,6.87803821,31.74187754,18.49308791,10.84815001,6.538670333,5.63127872,2.692393781,C09032,229,6,2,70,52,24,2,8,5,31,4,0,21,2,0,255,145,110,234,112,60,8,43,11,978,3.583254044,965.2026641,0,0,0,0,9.214081827,0,0,0,0,0,0,0,0,Sep-32,176,76,Cook,0.015894037,0.001324503,0.980132451,0,0,0,1.26E-10,0.002649008,0.160805927,0.142976138,0.042311469,0.052942925,0.050628662,0.030039949,0.074062925,0.036441349,0.054455215,0.029508664,0.136181332,0.079340402,0.046541529,0.028052683,0.024159725,0.011551105,0.183760684,0.478632479
19043,43,5211425.1,10524.75971,19,1268.999953,79.99999682,1121.999956,0,15.99999981,0,0,18.99999954,32.0000006,6.999999892,8.000001028,0,0,0,4.999999892,11.99999978,988.99996,19.00000037,69.99999715,873.999963,0,12.99999981,0,0,12.99999965,437.8695405,44.69403097,33.29083363,14.46647726,10.88020957,8.462385242,18.91770477,1.66E-07,6.600964164,8.552970907,70.31829963,123.2243979,17.01076007,25.38715641,10.4536317,35.8473729,9.762345143,C19043,407,44,20,86,97,33,2,13,14,42,2,0,51,1,1,426,236,190,185,62,37,18,59,9,1269,144.5064935,1019.735946,4.480519481,0,0,0,39.91735537,60.35968586,0,31.20475628,0,0,0,0,29.15492958,19-43,273,123,Cook,0.019211326,0.070778564,0.883720929,0,0.013144591,0,0,0.013144591,0.102071569,0.076029115,0.033038327,0.024848062,0.019326271,0.043203975,3.78E-10,0.015075185,0.019533149,0.160591896,0.281418063,0.038848923,0.057978813,0.02387385,0.081867702,0.0222951,0.318918919,0.335135135
33015,15,1968166.526,7903.748927,33,2302.00006,494.0000174,97.99999856,8.000000431,231.0000015,4.24E-07,4.000001216,32.00000156,1435.000039,658.9999998,33.99999955,42.99999978,12.00000182,0,615.0000341,72.00000354,1711.000047,985.0000292,436.0000145,73.99999815,6.000000214,192.0000019,4.24E-07,1.000001228,17.00000165,857.9841105,30.0182308,33.27719946,29.01842979,37.53681148,72.76286079,53.76264763,45.97031465,38.88049349,36.06865906,113.2639229,60.82078931,119.8022548,84.74683513,10.68536806,48.01542174,43.35387129,C33015,349,12,10,5,68,33,12,16,48,43,2,1,91,3,0,407,149,258,243,157,6,10,69,1,2302,661.9854851,102.9067099,0,211.7317692,0,20.38654012,117.1231494,1187.866346,869.2149371,28.03156694,0,21.62208801,0,249.2135916,19.78416277,33-15,250,97,Cook,0.575686734,0.254821743,0.043249559,0.003506721,0.112215077,2.48E-10,0.000584454,0.009935711,0.034986931,0.038785333,0.03382164,0.043750008,0.08480677,0.062661589,0.053579448,0.0453161,0.042038843,0.132011679,0.070888014,0.139632254,0.098774364,0.01245404,0.055963066,0.050529923,0.283950617,0.646090535
1024,24,1397194.551,5635.442622,1,1450.000051,249.0000126,378.0000064,0,11.00000007,3.91E-07,0,30.99999947,781.0000316,389.0000134,63.00000265,4.000001591,2.00000001,0,293.0000145,29.99999939,1070.000039,591.0000229,238.0000126,217.0000028,0,9.000000181,0,0,15.00000021,483.0857014,47.23252914,33.26312926,33.54497865,15.17787406,22.89041714,16.68195561,12.06471844,10.64328629,11.46137369,29.53732102,60.21081202,64.5623535,37.19285179,53.33599796,14.69041424,20.59568857,C01024,250,10,7,5,58,20,3,15,38,39,3,3,39,5,0,200,55,145,349,153,13,54,125,4,1450,526.8581753,127.4230248,0,67.91208719,0,4.742821996,26.95692688,696.1069638,482.2266448,29.35432614,0,5.346119326,0,158.9355819,20.24429177,24-Jan,139,77,Cook,0.55233645,0.22242991,0.202803734,0,0.008411215,0,0,0.014018691,0.097772567,0.068855545,0.069438981,0.031418595,0.04738376,0.034532083,0.024974282,0.02203188,0.023725342,0.061143025,0.124637951,0.133645755,0.076990173,0.110406907,0.030409541,0.042633612,0.358166189,0.438395415
27015,15,1778841.759,6007.181325,27,1080.000018,4.000000246,1007.000016,0,0,0,0,4,65.0000017,23.99999999,18.99999999,1,0,0,20.00000171,1,730.0000135,46.00000121,4.000000246,677.000012,0,0,0,0,3,326.6210924,69.20030237,33.25327548,1.48E-06,30.37248743,5.710762148,19.97998166,41.65471477,3.496496569,50.44945018,3.73E-07,36.22025497,23.85590938,2.936963442,9.490492041,1.27E-07,0,C27015,115,2,2,35,23,13,0,2,7,6,9,0,15,0,0,169,117,52,181,67,44,4,56,10,1080,6.865771812,854.9390279,0,0,0,0,0,218.1952003,21.01060606,0,0,0,0,197.1845943,0,27-15,82,45,Cook,0.063013699,0.005479452,0.92739726,0,0,0,0,0.004109589,0.211867219,0.101809945,4.53E-09,0.092989976,0.017484364,0.061171743,0.127532225,0.010705054,0.154458641,1.14E-09,0.110893803,0.073038484,0.008991959,0.02905658,3.89E-10,0,0.309392265,0.370165746
31003,3,1775674.418,5996.806358,31,1286.000018,365.0000064,10.0000006,0,44.00000079,0,3.000000004,3.000000208,861.0000095,459.0000063,12.00000002,8,3.92E-07,2,334.0000028,46.00000001,953.0000146,584.0000072,325.0000062,9.000000204,0,30.00000079,0,3.000000004,2.000000196,426.9337128,21.42500795,33.24793263,19.49185359,29.8685114,27.48603149,23.60405149,10.98993335,14.93653341,11.42739599,50.79991597,63.53803617,41.96958508,22.92660109,25.92900304,22.79403893,6.499281248,C31003,173,13,6,2,15,32,7,24,52,3,1,0,13,2,1,237,99,138,341,148,16,70,104,3,1286,430.5604227,22.72010574,0,21.57369801,0,52.8979928,30.76017647,727.4876043,495.2814114,0,0,0,0,215.6083703,16.59782253,31-3,139,36,Cook,0.612801677,0.341028333,0.009443862,0,0.031479539,0,0.003147954,0.002098636,0.050183453,0.0778761,0.045655457,0.069960536,0.064380091,0.055287392,0.025741545,0.034985603,0.026766207,0.11898783,0.148824125,0.098304687,0.053700611,0.060733089,0.053390112,0.015223162,0.304985337,0.434017595
2017,17,1988543.046,7971.247895,2,1355.000013,1177.000004,14,1.999999951,41.00000449,0,1.000000389,30.99999959,89.00000422,50.00000109,0.999999856,3,9.87E-08,0,27.00000298,8.000000198,1240.000011,77.00000369,1091.000003,11.00000029,1.999999951,39.00000407,0,1.000000389,18.99999968,798.9428194,39.01590754,33.24478625,10.49373462,53.49365426,24.30683023,17.41431204,24.40102708,9.27466105,38.96327749,52.36034587,59.99736769,144.6532477,74.01594598,64.02346728,73.42481878,79.85943549,C02017,384,18,20,8,47,48,9,12,24,44,2,0,143,3,5,351,218,133,294,142,2,35,112,3,1355,1206.913365,17.95928608,0,22.52172514,4.438228438,0,40.71486091,62.45253426,33.86691333,0,2.219114219,0.905772077,0,24.15239718,1.308337444,17-Feb,282,99,Cook,0.062096777,0.879838704,0.008870968,0.001612903,0.031451616,0,0.000806452,0.01532258,0.048834418,0.041610971,0.013134525,0.066955548,0.030423742,0.021796694,0.030541644,0.011608667,0.048768543,0.065537038,0.075095947,0.181055821,0.092642357,0.080135231,0.09190247,0.099956384,0.380952381,0.482993197
23013,13,2387154.406,6650.741113,23,2107.999978,126.9999948,12.99999818,1.999999544,2.99999844,0,0,1.999999544,1960.999987,924.9999913,1,19.99999999,0,0,935.9999954,79.0000005,1340.999984,1210.999991,114.9999957,9.999998633,1,1.99999922,0,0,1.999999544,430.4223769,7.887310032,33.17679326,22.3113848,62.75561149,13.24819183,32.19187797,47.97017271,12.08997674,43.30905427,10.82424409,39.48240418,72.42445399,15.3406915,17.41020964,2.96E-07,1.07E-07,C23013,153,8,4,3,6,25,11,21,51,7,1,1,9,1,2,193,39,154,304,130,13,21,133,7,2108,103.6818554,52.00152674,0,11.58947713,0,0,6.812146893,1933.914994,976.0516359,7.785310734,0,46.09627611,0,878.6795112,25.30225989,23-13,89,27,Cook,0.903057424,0.085756896,0.007457121,0.000745712,0.001491424,0,0,0.001491424,0.018324582,0.07707962,0.051836024,0.145800067,0.030779515,0.074791367,0.111449068,0.028088634,0.100619895,0.025147959,0.091729441,0.168263682,0.035641018,0.040449128,6.87E-10,2.48E-10,0.4375,0.427631579
16031,31,2418320.498,6344.940712,16,1075,0,1042,6,1,0,0,9.999999992,16,3,5,0,1,0,5,2,769.9999997,7,0,751.9999997,4,0,0,0,6.999999992,334.4795142,57.25677998,33.14262031,32.5444753,38.5363701,35.29617685,9.887203574,20.02529534,15.39005038,0,38.74828304,12.97253152,13.50376583,14.44093488,8.410172245,4.324854819,0,C16031,190,2,3,62,46,20,1,3,5,14,2,0,26,3,0,246,154,92,219,103,4,19,91,2,1075,9.500266711,1041.850993,0,0,0,0,0,23.64874026,16.40842021,0,0,0,0,7.02651159,0.213808463,16-31,164,60,Cook,0.009090909,0,0.976623377,0.005194805,0,0,0,0.009090909,0.171181724,0.099087146,0.09729886,0.115212946,0.105525676,0.029559968,0.05987002,0.046011937,0,0.115846506,0.038784233,0.040372475,0.043174348,0.025144058,0.012930104,0,0.415525114,0.470319635
7027,27,1868200.016,5969.394458,7,872.9999255,10.99999901,833.9999295,2,0,0,0,12.99999774,12.99999931,2.44E-08,4.07E-09,3.000000004,0,0,8.999999272,1.000000008,654.9999468,7.999999751,10.99999901,627.9999503,0,0,0,0,7.999997738,342.502823,14.79385207,33.03806287,66.9224538,32.99626335,21.56659572,9.37678045,29.24038485,1.663775667,10.23085897,51.1491278,30.17806397,25.01954359,13.12749367,1.04E-06,3.199565183,8.84E-09,C07027,187,5,4,44,39,13,3,4,16,25,6,2,25,0,0,231,142,89,280,113,61,16,68,22,873,8.375184638,847.6085672,0,0,0,0,0,17.01624815,13.16100443,0,0,0,0,3.855243722,0,27-Jul,141,63,Cook,0.012213741,0.016793893,0.958778628,0,0,0,0,0.012213738,0.043193373,0.096460702,0.195392415,0.096338661,0.062967644,0.027377236,0.085372683,0.004857699,0.029870875,0.149339288,0.088110409,0.07304916,0.038328133,3.04E-09,0.009341719,2.58E-11,0.242857143,0.403571429
20024,24,1797942.352,6190.165106,20,1234.999994,141.0000132,975.9999838,1,55.9999964,0,1.99999991,23.00000206,35.99999821,11.99999859,14.99999995,0.999999903,2.91E-09,0,5.999999843,1.999999924,864.0000021,20.99999962,124.0000112,658.9999922,1,44.99999728,0,0.999999904,13.00000193,457.1241225,107.1201481,33.00282106,37.98802317,21.0382121,19.69044834,32.28630828,14.57494978,4.173584735,16.01789626,22.82189546,36.55507602,34.39569346,33.32844472,5.561420081,15.7673807,22.80182018,C20024,292,2,10,55,78,19,1,7,12,38,5,1,62,1,1,245,124,121,85,30,7,7,41,0,1235,398.084883,497.4032298,0,206.3118274,0,0,29.51388144,103.6861783,75.82104967,6.03891864,0,0,0,15.37534292,6.450867052,20-24,175,122,Cook,0.024305555,0.143518531,0.762731471,0.001157407,0.05208333,0,0.001157407,0.015046298,0.234334928,0.07219663,0.083102206,0.046022975,0.043074621,0.070629194,0.031884009,0.009130091,0.035040584,0.049924942,0.079967506,0.075243663,0.072908961,0.012166105,0.034492559,0.049881026,0.482352941,0.352941176
